type,breed,dog_image_name
train,029.Border_collie,Border_collie_02071.jpg
train,029.Border_collie,Border_collie_02017.jpg
train,029.Border_collie,Border_collie_02080.jpg
train,029.Border_collie,Border_collie_02044.jpg
train,029.Border_collie,Border_collie_02026.jpg
train,029.Border_collie,Border_collie_02062.jpg
train,029.Border_collie,Border_collie_02068.jpg
train,029.Border_collie,Border_collie_02086.jpg
train,029.Border_collie,Border_collie_02059.jpg
train,029.Border_collie,Border_collie_02033.jpg
train,029.Border_collie,Border_collie_02015.jpg
train,029.Border_collie,Border_collie_02042.jpg
train,029.Border_collie,Border_collie_02024.jpg
train,029.Border_collie,Border_collie_02060.jpg
train,029.Border_collie,Border_collie_02011.jpg
train,029.Border_collie,Border_collie_02002.jpg
train,029.Border_collie,Border_collie_02020.jpg
train,029.Border_collie,Border_collie_02073.jpg
train,029.Border_collie,Border_collie_02037.jpg
train,029.Border_collie,Border_collie_02019.jpg
train,029.Border_collie,Border_collie_01999.jpg
train,029.Border_collie,Border_collie_02055.jpg
train,029.Border_collie,Border_collie_02082.jpg
train,029.Border_collie,Border_collie_02046.jpg
train,029.Border_collie,Border_collie_02028.jpg
train,029.Border_collie,Border_collie_02064.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01597.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01579.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01562.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01580.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01603.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01566.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01584.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01575.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01593.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01557.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01564.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01609.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01582.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01573.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01591.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01560.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01605.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01614.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01568.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01586.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01577.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01595.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01559.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01598.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01600.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01589.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01608.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01563.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01581.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01572.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01604.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01613.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01567.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01576.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01558.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01594.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01602.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01611.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01565.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01583.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01592.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01606.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01615.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01570.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01569.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01578.jpg
train,022.Belgian_tervuren,Belgian_tervuren_01596.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07551.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07533.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07524.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07542.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07520.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07519.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07537.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07528.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07553.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07517.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07535.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07526.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07544.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07522.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07540.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07548.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07552.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07534.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07525.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07530.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07521.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07538.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07547.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07518.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07536.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07527.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07545.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07532.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07523.jpg
train,116.Parson_russell_terrier,Parson_russell_terrier_07541.jpg
train,086.Irish_setter,Irish_setter_05844.jpg
train,086.Irish_setter,Irish_setter_05808.jpg
train,086.Irish_setter,Irish_setter_05862.jpg
train,086.Irish_setter,Irish_setter_05853.jpg
train,086.Irish_setter,Irish_setter_05817.jpg
train,086.Irish_setter,Irish_setter_05871.jpg
train,086.Irish_setter,Irish_setter_05835.jpg
train,086.Irish_setter,Irish_setter_05840.jpg
train,086.Irish_setter,Irish_setter_05822.jpg
train,086.Irish_setter,Irish_setter_05813.jpg
train,086.Irish_setter,Irish_setter_05831.jpg
train,086.Irish_setter,Irish_setter_05848.jpg
train,086.Irish_setter,Irish_setter_05866.jpg
train,086.Irish_setter,Irish_setter_05857.jpg
train,086.Irish_setter,Irish_setter_05839.jpg
train,086.Irish_setter,Irish_setter_05820.jpg
train,086.Irish_setter,Irish_setter_05811.jpg
train,086.Irish_setter,Irish_setter_05828.jpg
train,086.Irish_setter,Irish_setter_05837.jpg
train,086.Irish_setter,Irish_setter_05842.jpg
train,086.Irish_setter,Irish_setter_05824.jpg
train,086.Irish_setter,Irish_setter_05815.jpg
train,086.Irish_setter,Irish_setter_05868.jpg
train,086.Irish_setter,Irish_setter_05859.jpg
train,086.Irish_setter,Irish_setter_05810.jpg
train,086.Irish_setter,Irish_setter_05809.jpg
train,086.Irish_setter,Irish_setter_05845.jpg
train,086.Irish_setter,Irish_setter_05863.jpg
train,086.Irish_setter,Irish_setter_05854.jpg
train,086.Irish_setter,Irish_setter_05836.jpg
train,086.Irish_setter,Irish_setter_05872.jpg
train,086.Irish_setter,Irish_setter_05841.jpg
train,086.Irish_setter,Irish_setter_05823.jpg
train,086.Irish_setter,Irish_setter_05814.jpg
train,086.Irish_setter,Irish_setter_05850.jpg
train,086.Irish_setter,Irish_setter_05832.jpg
train,086.Irish_setter,Irish_setter_05849.jpg
train,086.Irish_setter,Irish_setter_05867.jpg
train,086.Irish_setter,Irish_setter_05858.jpg
train,086.Irish_setter,Irish_setter_05821.jpg
train,086.Irish_setter,Irish_setter_05830.jpg
train,086.Irish_setter,Irish_setter_05847.jpg
train,086.Irish_setter,Irish_setter_05829.jpg
train,086.Irish_setter,Irish_setter_05865.jpg
train,086.Irish_setter,Irish_setter_05856.jpg
train,086.Irish_setter,Irish_setter_05838.jpg
train,086.Irish_setter,Irish_setter_05843.jpg
train,086.Irish_setter,Irish_setter_05825.jpg
train,086.Irish_setter,Irish_setter_05861.jpg
train,086.Irish_setter,Irish_setter_05852.jpg
train,086.Irish_setter,Irish_setter_05834.jpg
train,086.Irish_setter,Irish_setter_05870.jpg
train,086.Irish_setter,Irish_setter_05869.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08338.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08347.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08329.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08321.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08330.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08343.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08316.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08349.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08341.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08323.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08350.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08314.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08332.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08345.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08327.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08318.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08339.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08340.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08322.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08331.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08344.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08317.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08335.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08342.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08324.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08315.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08351.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08320.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08328.jpg
train,133.Yorkshire_terrier,Yorkshire_terrier_08319.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00709.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00664.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00691.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00718.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00699.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00701.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00686.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00668.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00677.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00714.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00705.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00684.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00666.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00693.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00675.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00712.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00703.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00721.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00679.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00716.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00707.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00662.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00680.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00683.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00665.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00692.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00711.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00702.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00720.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00687.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00696.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00678.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00670.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00715.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00706.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00685.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00667.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00694.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00676.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00713.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00704.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00722.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00689.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00700.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00698.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00672.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00717.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00663.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00708.jpg
train,010.Anatolian_shepherd_dog,Anatolian_shepherd_dog_00681.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07722.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07740.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07731.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07766.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07748.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07739.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07757.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07726.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07762.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07735.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07753.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07760.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07742.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07733.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07751.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07768.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07759.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07764.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07746.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07737.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07755.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07723.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07732.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07767.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07749.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07763.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07727.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07745.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07736.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07754.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07761.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07725.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07743.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07734.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07765.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07729.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07738.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07756.jpg
train,120.Pharaoh_hound,Pharaoh_hound_07721.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01539.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01494.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01504.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01513.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01531.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01498.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01500.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01544.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01508.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01481.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01526.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01553.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01517.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01535.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01496.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01478.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01487.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01506.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01524.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01551.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01515.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01533.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01502.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01520.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01511.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01546.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01483.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01528.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01519.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01492.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01537.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01495.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01477.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01505.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01541.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01523.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01514.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01550.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01532.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01501.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01499.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01509.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01545.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01527.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01518.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01536.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01497.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01479.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01507.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01543.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01525.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01480.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01516.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01552.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01534.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01503.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01512.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01530.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01547.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01529.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01484.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01556.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01538.jpg
train,021.Belgian_sheepdog,Belgian_sheepdog_01493.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02317.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02353.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02335.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02326.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02344.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02308.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02357.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02348.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02340.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02331.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02313.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02319.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02337.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02346.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02320.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02311.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02324.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02342.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02306.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02333.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02351.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02315.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02354.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02318.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02336.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02327.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02309.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02345.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02310.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02349.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02323.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02341.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02332.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02314.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02350.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02338.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02347.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02321.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02330.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02312.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02307.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02343.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02334.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02316.jpg
train,033.Bouvier_des_flandres,Bouvier_des_flandres_02352.jpg
train,066.Field_spaniel,Field_spaniel_04609.jpg
train,066.Field_spaniel,Field_spaniel_04627.jpg
train,066.Field_spaniel,Field_spaniel_04618.jpg
train,066.Field_spaniel,Field_spaniel_04636.jpg
train,066.Field_spaniel,Field_spaniel_04601.jpg
train,066.Field_spaniel,Field_spaniel_04632.jpg
train,066.Field_spaniel,Field_spaniel_04623.jpg
train,066.Field_spaniel,Field_spaniel_04605.jpg
train,066.Field_spaniel,Field_spaniel_04629.jpg
train,066.Field_spaniel,Field_spaniel_04638.jpg
train,066.Field_spaniel,Field_spaniel_04612.jpg
train,066.Field_spaniel,Field_spaniel_04630.jpg
train,066.Field_spaniel,Field_spaniel_04621.jpg
train,066.Field_spaniel,Field_spaniel_04603.jpg
train,066.Field_spaniel,Field_spaniel_04634.jpg
train,066.Field_spaniel,Field_spaniel_04625.jpg
train,066.Field_spaniel,Field_spaniel_04607.jpg
train,066.Field_spaniel,Field_spaniel_04628.jpg
train,066.Field_spaniel,Field_spaniel_04637.jpg
train,066.Field_spaniel,Field_spaniel_04620.jpg
train,066.Field_spaniel,Field_spaniel_04615.jpg
train,066.Field_spaniel,Field_spaniel_04633.jpg
train,066.Field_spaniel,Field_spaniel_04624.jpg
train,066.Field_spaniel,Field_spaniel_04606.jpg
train,066.Field_spaniel,Field_spaniel_04639.jpg
train,066.Field_spaniel,Field_spaniel_04613.jpg
train,066.Field_spaniel,Field_spaniel_04631.jpg
train,066.Field_spaniel,Field_spaniel_04604.jpg
train,066.Field_spaniel,Field_spaniel_04640.jpg
train,066.Field_spaniel,Field_spaniel_04600.jpg
train,066.Field_spaniel,Field_spaniel_04617.jpg
train,066.Field_spaniel,Field_spaniel_04635.jpg
train,066.Field_spaniel,Field_spaniel_04626.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07373.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07364.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07346.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07351.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07360.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07377.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07368.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07386.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07393.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07375.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07348.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07384.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07353.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07371.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07362.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07379.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07388.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07392.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07374.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07365.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07383.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07347.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07352.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07370.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07361.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07378.jpg
train,113.Old_english_sheepdog,Old_english_sheepdog_07369.jpg
